"book_id"	"title"	"author"	"description"	"genres"	"first_publish_year"	"editions"	"num_pages"	"cover_m"	"cover_l"	"average_rating"	"rating_count"	"id_goodreads"	"id_amazon"
"OL14942956W"	"The Call of the Wild"	"Jack London"	"As Buck, a mixed breed dog, is taken away from his home, instead of facing a feast for breakfast and the comforts of home, he faces the hardships of being a sled dog. Soon he lands in the wrong hands, being forced to keep going when it is too rough for him and the other dogs in his pack. He also fights the urges to run free with his ancestors, the wolves who live around where he is pulling the sled."	"['Perros salvajes', 'Dogs--fiction', 'Animal welfare', 'Large type books', 'American fiction (fictional works by one author)', 'Readers for new literates', 'Jack)', 'Chiens-loups', 'Alaska', 'History', 'Theft', 'Human-animal relationships', 'Robo de mascotas', 'fantasy', 'Adventure stories', 'Sled dogs--fiction', 'Juvenile fiction', 'Natural disasters', 'Descubrimiento de oro', 'Open Library Staff Picks', 'Animal welfare--fiction', 'Dogs in literature', 'Adventure and adventurers', 'Sled dogs -- Fiction', 'american', 'Pet theft -- Fiction', 'American', 'Animals', 'nouvelles', 'etc. pour la jeunesse', 'Cartoons and comics', 'Dogs -- Fiction', 'Reading Level-Grade 7', 'Loups', \"\"Découvertes d'or\"\", 'Ps3523.o46 c3 1980', 'Literatura norte americana', 'Relatos de aventuras', 'American fiction', 'Perros', 'Wolfdogs--fiction', 'Sled dogs', 'open_syllabus_project', 'general', 'Nature stories', 'Pet theft--fiction', \"\"Children's fiction\"\", 'Feral dogs--fiction', 'Ficción juvenil', 'historical', 'Reading Level-Grade 6', 'juvenile literature', 'Lobos', 'history', 'Italijanščina', 'Translations into Chinese', 'Wolfdogs', 'Juvenile literature', \"\"Children's stories\"\", 'Call of the wild (London', 'American Nature stories', 'Criticism and interpretation', 'Reading Level-Grade 8', 'Social life and customs', 'Children: Grades 3-4', 'British and irish fiction (fictional works by one author)', 'fiction', 'Feral dogs', 'American literature', 'Children: Grades 4-6', 'Large print books', 'Crítica e interpretación', 'Fiction', 'American Adventure stories', 'English language', 'Dogs', 'american--history and criticism', 'Klondike River Valley (Yukon) -- Fiction', 'Pet theft', 'Animales', 'Ps3523.o46 a6 1998b', 'Human-animal relationships in literature', 'In literature', 'Wolves', 'High interest-low vocabulary books', 'jack', 'Ficción', 'General', 'Romans', 'Yukon', 'Livres en gros caractères', 'Jezikovni pouk', 'Readers', '1876-1916', '813/.52', 'Dogs--klondike river valley (yukon)--fiction', 'Bienestar', 'Feral dogs -- Fiction', 'Perros de trineo', 'Animal welfare -- Fiction', 'Action & Adventure', 'action & adventure', 'London', 'Reading Level-Grade 5', 'Sea stories', 'Gold mines and mining', 'Literature', 'Canada', 'Vaje', 'Gold discoveries', 'History and criticism', 'Chiens']"	"1903"	1390	128	"https://covers.openlibrary.org/b/id/12393037-M.jpg"	"https://covers.openlibrary.org/b/id/12393037-L.jpg"	3.85	59	"1938661"	NA
"OL51784W"	"Εὐθύφρων / Κρίτων / Φαίδων / Ἀπολογία Σωκράτους"	"Πλάτων"	"Reprinted with updated Further Reading"	"['Philosophers', 'Religion', 'History & Surveys - Ancient & Classical', 'Metaphysics', 'Philosophy', 'Body', 'Lending library', 'B358 .j68 1988', 'Plato', 'B358 .t7 2003', 'B358 .r69 2010', 'Protected DAISY', 'Trials', 'Mysticism', 'ancient', 'Ancient Philosophy', 'Death and burialsocrates', 'Translations into English', 'Biography', 'Greek world', 'intellectual history', 'B 358 t732 1993', 'litigation', 'Greek Dialogues', 'History & Surveys - General', 'Socrates.', 'Accessible book', 'Mind & Spirit', '184', 'etcsocrates', 'Socrates', 'B358 .j82 1992', 'History of ideas', 'B358 .t7 1993']"	"1871"	126	199	"https://covers.openlibrary.org/b/id/14390287-M.jpg"	"https://covers.openlibrary.org/b/id/14390287-L.jpg"	4	12	"8610185"	"B000PHVWUA"
"OL2707209W"	"Ship of Magic"	"Robin Hobb"	"Bingtown is a hub of exotic trade and home to a merchant nobility famed for its liveships—rare vessels carved from wizardwood, which ripens magically into sentient awareness. Now the fortunes of one of Bingtown’s oldest families rest on the newly awakened liveship Vivacia.    For Althea Vestrit, the ship is her rightful legacy. For Althea’s young nephew, wrenched from his religious studies and forced to serve aboard the ship, the Vivacia is a life sentence. But the fate of the ship—and the Vestrits—may ultimately lie in the hands of an outsider: the ruthless buccaneer captain Kennit, who plans to seize power over the Pirate Isles by capturing a liveship and bending it to his will."	"['American Fantasy fiction', 'Fantasy', 'The Liveship Traders', 'English Fantasy fiction', 'Fiction', 'general', 'Fantasy fiction', 'fantasy', 'epic', 'The Realm of the Elderlings']"	"1998"	13	685	"https://covers.openlibrary.org/b/id/372583-M.jpg"	"https://covers.openlibrary.org/b/id/372583-L.jpg"	3.94	18	"1188502"	NA
"OL20650912W"	"Crescent City"	"Sarah J. Maas"	"Bound by blood. Tempted by desire. Unleashed by destiny.  Bryce Quinlan had the perfect life—working hard all day and partying all night—until a demon murdered her closest friends, leaving her bereft, wounded, and alone. When the accused is behind bars but the crimes start up again, Bryce finds herself at the heart of the investigation. She’ll do whatever it takes to avenge their deaths.  Hunt Athalar is a notorious Fallen angel, now enslaved to the Archangels he once attempted to overthrow. His brutal skills and incredible strength have been set to one purpose—to assassinate his boss’s enemies, no questions asked. But with a demon wreaking havoc in the city, he’s offered an irresistible deal: help Bryce find the murderer, and his freedom will be within reach.  As Bryce and Hunt dig deep into Crescent City’s underbelly, they discover a dark power that threatens everything and everyone they hold dear, and they find, in each other, a blazing passion—one that could set them both free, if they’d only let it.  With unforgettable characters, sizzling romance, and page-turning suspense, this richly inventive new fantasy series by #1 New York Times bestselling author Sarah J. Maas delves into the heartache of loss, the price of freedom—and the power of love."	"['romance', '[series:SJM_Crescent:City]', 'Fiction', 'general', 'paranormal', 'urban', 'collectionID:EanesChallenge', 'fantasy', 'epic', 'American literature']"	"2019"	16	804	"https://covers.openlibrary.org/b/id/9289603-M.jpg"	"https://covers.openlibrary.org/b/id/9289603-L.jpg"	4.25	12	"54178134"	"B07QB3L924"
"OL1922990W"	"Pawn of Prophecy"	"David Eddings"	"The first book of the Belgariad.A magnificent epic set against a history of seven thousand years of the struggles of Gods and Kings and men - of strange lands and events - of fate and a prophecy that must be fulfilled!THE BELGARIADLong ago, so the Storyteller claimed, the evil God Torak sought dominion and drove men and Gods to war. But Belgarath the Sorcerer led men to reclaim the Orb that protected men of the West. So long as it lay at Riva, the prophecy went, men would be safe.But that was only a story, and Garion did not believe in magic dooms, even though the dark man without a shadow had haunted him for years.Brought up on a quiet farm by his Aunt Pol, how could he know that the Apostate planned to wake dread Torak, or that he would be led on a quest of unparalleled magic and danger by those he loved - but did not know?For a while his dreams of innocence were safe, untroubled by knowledge of his strange heritage. For a little while...THUS BEGINS BOOK ONE OF THE BELGARIAD"	"['Magic', 'High fantasy', 'Juvenile fiction', 'Garion (fictitious character)', 'Heroes', 'Buildungsroman', 'Fiction', 'Literature', 'general', 'epic', 'Fantasy fiction', 'fantasy', 'fiction', 'Good and evil']"	"1982"	27	272	"https://covers.openlibrary.org/b/id/1000455-M.jpg"	"https://covers.openlibrary.org/b/id/1000455-L.jpg"	4.04	25	"953145"	NA
"OL1966566W"	"Black Cauldron (Chronicles of Prydain"	"Lloyd Alexander"	"Taran, Assistant Pig-Keeper of Prydain, faces even more dangers as he seeks the magical Black Cauldron, the chief implement of the evil powers of Arawn, lord of the Land of Death."	"['Prydain (Imaginary place)', 'Pottery', 'fiction', 'Good and evil', 'Magic', 'Witchcraft', 'Swine', 'Fiction', 'Pigs', 'Newbery Honor', 'Fantasy', 'Juvenile fiction', 'Heroes', 'Universal decimal Classification', 'Prydain (imaginary place)', 'Taran (Fictitious character : Alexander)', \"\"Children's fiction\"\", 'Adventure and adventurers', 'Quests (Expeditions)', 'Fantasy fiction', 'Courage', \"\"Children's stories\"\"]"	"1965"	46	224	"https://covers.openlibrary.org/b/id/580387-M.jpg"	"https://covers.openlibrary.org/b/id/580387-L.jpg"	4.05	20	"2976844"	NA
"OL5961774W"	"Furies of Calderon (Codex Alera # 1)"	"Jim Butcher"	"For a thousand years, the people of Alera have united against the aggressive and threatening races that inhabit the world, using their unique bond with the furies - elementals of earth, air, fire, water, and metal. But now, Gaius Sextus, First Lord of Alera, grows old and lacks an heir. Ambitious High Lords plot and maneuver to place their Houses in positions of power, and a war of succession looms on the horizon. \"\" \"\"Far from city politics in the Calderon Valley, the boy Tavi struggles with his lack of furycrafting. At fifteen, he has no wind fury to help him fly, no fire fury to light his lamps. Yet as the Alerans' most savage enemy - the Marat - return to the Valley, he will discover that his destiny is much greater than he could ever imagine. \"\" Caught in a storm of deadly wind furies, Tavi saves the life of a runaway slave named Amara. But she is actually a spy for Gaius Sextus, sent to the Valley to gather intelligence on traitors to the Crown, who may be in league with the barbaric Marat horde. And when the Valley erupts in chaos - when rebels war with loyalists and furies clash with furies - Amara will find Tavi's courage and resourcefulness to be a power greater than any fury - one that could turn the tides of war."	"['Spies', 'Fantasy', 'American Fantasy fiction', 'War stories', 'Alera (Imaginary kingdom)', 'Boys', 'Fiction', 'general', 'Kings and rulers', 'fantasy', 'Slaves', 'Succession']"	"2005"	1	512	"https://covers.openlibrary.org/b/id/284243-M.jpg"	"https://covers.openlibrary.org/b/id/284243-L.jpg"	4.03	32	"29396"	NA
"OL114723W"	"By The Great Horn Spoon"	"Sid Fleischman"	"For fans of the I Survived series, this classic rollicking adventure about the California Gold Rush and one determined twelve-year-old has sold nearly a million copies!    When Jack's aunt is forced to sell her beloved mansion but is still unable to raise enough money to pay her debts, the twelve-year-old goes to California in search of gold to help her. Joined by his trusty butler, Praiseworthy, Jack finds adventure and trouble at every turn. Will Jack strike gold in San Francisco or come home empty-handed?"	"['courage', 'friendship', 'California', \"\"Children's literature\"\", 'Western', 'historical fiction', 'comedy', 'determination', 'family', 'gold rush', 'adventure']"	"1963"	9	193	"https://covers.openlibrary.org/b/id/14427875-M.jpg"	"https://covers.openlibrary.org/b/id/14427875-L.jpg"	4.17	12	"2342388"	NA
"OL16054139W"	"By the great horn spoon!"	"Sid Fleischman"	"Jack and the butler stow away on a side-wheeler bound for California where they join the Gold Rush of 1849. A gentleman's gentleman from Boston flees to the wilds of California during the Gold Rush and becomes a hero."	"['Gold mines and mining', 'California', 'Gold discoveries', 'History', 'Fiction', \"\"Children's fiction\"\", 'fiction', 'Orphans', 'Humorous stories']"	"1988"	1	193	"https://covers.openlibrary.org/b/id/6976392-M.jpg"	"https://covers.openlibrary.org/b/id/6976392-L.jpg"	4.06	16	NA	NA
"OL16809947W"	"Golem and the Jinni"	"Helene Wecker"	"In The Golem and the Jinni, a chance meeting between mythical beings takes readers on a dazzling journey through cultures in turn-of-the-century New York.  Chava is a golem, a creature made of clay, brought to life to by a disgraced rabbi who dabbles in dark Kabbalistic magic and dies at sea on the voyage from Poland. Chava is unmoored and adrift as the ship arrives in New York harbor in 1899.  Ahmad is a jinni, a being of fire born in the ancient Syrian desert, trapped in an old copper flask, and released in New York City, though still not entirely free  Ahmad and Chava become unlikely friends and soul mates with a mystical connection. Marvelous and compulsively readable, Helene Wecker's debut novel The Golem and the Jinni weaves strands of Yiddish and Middle Eastern literature, historical fiction and magical fable, into a wondrously inventive and unforgettable tale."	"['New york (n.y.)', 'Arabs', 'Jewish mythology', 'Historical fiction', 'Arab Mythology', 'Fate and fatalism', 'Jinn', 'fiction', 'Magic', 'History', 'Fiction', 'Golem', 'Amerikanisches Englisch', 'fantasy', 'Rabbis', 'Roman', 'Friendship', 'Jews', 'jewish', 'historical']"	"2013"	1	486	"https://covers.openlibrary.org/b/id/7267388-M.jpg"	"https://covers.openlibrary.org/b/id/7267388-L.jpg"	4	14	"15819028"	NA
"OL151411W"	"Alice's Adventures in Wonderland / Through the Looking Glass"	"Lewis Carroll"	"A very real little girl named Alice follows a remarkable rabbit down a rabbit hole and steps through a looking-glass to come face to face with some of the strangest adventures and some of the oddest characters in all literature. The crusty Duchess, the Mad Hatter, the weeping Mock Turtle, the diabolical Queen of Hearts, the Cheshire-Cat, Tweedledum and Tweedledee--each one is more eccentric, and more entertaining, than the last. And all of them could only have come from the pen of Lewis Carroll, one of the few adults ever to enter successfully the children's world of make-believe--a wonderland where the impossible becomes possible, the unreal, real...where the heights of adventure are limited only by the depths of imagination. --back cover  Contains:   - [Alice's Adventures in Wonderland](https://openlibrary.org/works/OL8193508W)  - [Through the Looking Glass, and What Alice Found There][2]    [2]: https://openlibrary.org/works/OL15298516W"	"['books and reading', 'Barn- och ungdomslitteratur', 'friendship', 'english fantasy literature', 'hookahs', 'Alice (Fictitious character : Carroll)', 'logic', 'JUVENILE FICTION / Classics', 'adventure travel', \"\"children's literature\"\", 'fantasy in fiction', 'short novel', 'Large type books', 'Novela fantástica', 'Flickor', 'Rabbits', 'Philosophy in literature', 'Imaginary Voyages', 'History', \"\"artists' illustrated books\"\", 'JUVENILE FICTION / Action & Adventure / General', '18.05 English literature', 'Tong hua', 'fantasy', 'imagination & play', 'english fantasy fiction', 'Open Library Staff Picks', 'Picture books', 'Translations into French', 'curiosity', 'tea', 'Carroll', 'legends', 'playing cards', 'Drömmar', 'Susan (donor)', 'Lewis)', 'mythical animals', 'Through the looking glass', '20th century', 'Literatură pentru copii', 'curiosity in children', 'english literature', 'illustrations', '1832-1898', 'british and irish fiction (fictional works by one author)', 'Literatură engleză', \"\"children's stories\"\", 'Atha (former owner) (Tehon Collection copy)', 'english', 'fairy tales', \"\"Alice's adventures in Wonderland (Carroll\"\", 'Roman', 'Zuo pin ji', 'adventure stories', 'general', 'animals', 'humor', 'Through the looking-glass (Carroll', 'children', 'Ficción juvenil', 'juvenile literature', 'Novela fantástica inglesa', 'Traducciones al español', 'fantasy & magic', 'girls', 'lewis', 'english language', 'Criticism and interpretation', 'Philosophy', 'child and youth fiction', 'humorous stories', 'Specimens', 'PRO Tehon', 'fiction', 'english fantastic fiction', 'Littérature anglaise', 'Fantasiresor', 'Fiction', 'nonsense verses', 'adventure and adventurers', 'JUVENILE FICTION / Fairy Tales & Folklore / Adaptations', 'collections', 'Translations into Polish', 'Alice (fictitious character : carroll)', 'Condensed books', 'Portuguese language materials', 'English fiction', 'Literatura inglesa', 'Textual Criticism', 'croquet', 'Accessible book', 'Parallella världar', 'literary nonsense', 'English fiction (collections)', 'english adventure stories', 'texts', 'reading materials', 'fantasy fiction', 'fantasy  magic', 'english nonsense verses', 'readers', 'CHR 1960', 'juvenile fiction', 'Fantasía', 'Alice (Fictitious character)', 'Literature', 'imaginary places', 'rabbits', \"\"children's fiction\"\", 'classics', 'classic literature', 'anthropomorphism', 'History and criticism']"	"1889"	548	277	"https://covers.openlibrary.org/b/id/8595966-M.jpg"	"https://covers.openlibrary.org/b/id/8595966-L.jpg"	4.02	90	"215884"	"B01J0IHR58"
